CUSIP,BidPrice,BidVisibleQuantity,BidHiddenQuantity,OfferPrice,OfferVisibleQuantity,OfferHiddenQuantity
9128283H1,100.648,2000000,4000000,100.656,2000000,4000000
9128283H1,100.127,1000000,2000000,100.139,1000000,2000000
9128283H1,99.0605,2000000,4000000,99.0723,2000000,4000000
9128283H1,99.1875,1000000,2000000,99.2031,1000000,2000000
9128283H1,99.5664,2000000,4000000,99.5742,2000000,4000000
9128283H1,99.8789,1000000,2000000,99.8867,1000000,2000000
9128283H1,99.5195,2000000,4000000,99.5273,2000000,4000000
9128283H1,100.129,1000000,2000000,100.137,1000000,2000000
9128283H1,100.809,2000000,4000000,100.816,2000000,4000000
9128283H1,99.8027,1000000,2000000,99.8145,1000000,2000000
9128283H1,99.8164,2000000,4000000,99.8242,2000000,4000000
9128283H1,100.689,1000000,2000000,100.701,1000000,2000000
9128283H1,100.494,2000000,4000000,100.506,2000000,4000000
9128283H1,100.781,1000000,2000000,100.789,1000000,2000000
9128283H1,100.102,2000000,4000000,100.117,2000000,4000000
9128283H1,99.5859,1000000,2000000,99.6016,1000000,2000000
9128283H1,99.25,2000000,4000000,99.2656,2000000,4000000
9128283H1,100.93,1000000,2000000,100.945,1000000,2000000
9128283H1,100.961,2000000,4000000,100.969,2000000,4000000
9128283H1,100.086,1000000,2000000,100.102,1000000,2000000
9128283H1,99.1172,2000000,4000000,99.125,2000000,4000000
9128283H1,99.4023,1000000,2000000,99.4102,1000000,2000000
9128283H1,99.6445,2000000,4000000,99.6523,2000000,4000000
9128283H1,100.67,1000000,2000000,100.682,1000000,2000000
9128283H1,99.8516,2000000,4000000,99.8594,2000000,4000000
9128283H1,99.2637,1000000,2000000,99.2754,1000000,2000000
9128283H1,99.3789,2000000,4000000,99.3945,2000000,4000000
9128283H1,99.7812,1000000,2000000,99.7891,1000000,2000000
9128283H1,100.943,2000000,4000000,100.955,2000000,4000000
9128283H1,99.6523,1000000,2000000,99.668,1000000,2000000
9128283H1,100.961,2000000,4000000,100.977,2000000,4000000
9128283H1,99.3184,1000000,2000000,99.3301,1000000,2000000
9128283H1,99.0332,2000000,4000000,99.0449,2000000,4000000
9128283H1,99.3906,1000000,2000000,99.4062,1000000,2000000
9128283H1,99.6309,2000000,4000000,99.6426,2000000,4000000
9128283H1,100.586,1000000,2000000,100.602,1000000,2000000
9128283H1,100.402,2000000,4000000,100.418,2000000,4000000
9128283H1,99.3262,1000000,2000000,99.3379,1000000,2000000
9128283H1,100.771,2000000,4000000,100.783,2000000,4000000
9128283H1,100.197,1000000,2000000,100.209,1000000,2000000
9128283H1,99.6484,2000000,4000000,99.6641,2000000,4000000
9128283H1,99.9414,1000000,2000000,99.957,1000000,2000000
9128283H1,100.037,2000000,4000000,100.049,2000000,4000000
9128283H1,100.703,1000000,2000000,100.711,1000000,2000000
9128283H1,100.99,2000000,4000000,101.002,2000000,4000000
9128283H1,99.3809,1000000,2000000,99.3926,1000000,2000000
9128283H1,99.0879,2000000,4000000,99.0996,2000000,4000000
9128283H1,100.289,1000000,2000000,100.305,1000000,2000000
9128283H1,99.3457,2000000,4000000,99.3574,2000000,4000000
9128283H1,99.1387,1000000,2000000,99.1504,1000000,2000000
9128283H1,99.1191,2000000,4000000,99.1309,2000000,4000000
9128283H1,99.7773,1000000,2000000,99.793,1000000,2000000
9128283H1,100.195,2000000,4000000,100.203,2000000,4000000
9128283H1,100.035,1000000,2000000,100.043,1000000,2000000
9128283H1,99.2891,2000000,4000000,99.3047,2000000,4000000
9128283H1,99.5977,1000000,2000000,99.6133,1000000,2000000
9128283H1,99.2852,2000000,4000000,99.293,2000000,4000000
9128283H1,99.2227,1000000,2000000,99.2383,1000000,2000000
9128283H1,100.398,2000000,4000000,100.414,2000000,4000000
9128283H1,100.504,1000000,2000000,100.52,1000000,2000000
9128283H1,99.3379,2000000,4000000,99.3496,2000000,4000000
9128283H1,100.896,1000000,2000000,100.908,1000000,2000000
9128283H1,100.885,2000000,4000000,100.896,2000000,4000000
9128283H1,100.422,1000000,2000000,100.43,1000000,2000000
9128283H1,100.658,2000000,4000000,100.67,2000000,4000000
9128283H1,99.0137,1000000,2000000,99.0254,1000000,2000000
9128283H1,100.818,2000000,4000000,100.83,2000000,4000000
9128283H1,99.8633,1000000,2000000,99.8711,1000000,2000000
9128283H1,99.1465,2000000,4000000,99.1582,2000000,4000000
9128283H1,100.324,1000000,2000000,100.34,1000000,2000000
9128283H1,100.711,2000000,4000000,100.727,2000000,4000000
9128283H1,100.102,1000000,2000000,100.117,1000000,2000000
9128283H1,100.883,2000000,4000000,100.898,2000000,4000000
9128283H1,100.947,1000000,2000000,100.959,1000000,2000000
9128283H1,99.4023,2000000,4000000,99.418,2000000,4000000
9128283H1,100.598,1000000,2000000,100.605,1000000,2000000
9128283H1,100.805,2000000,4000000,100.812,2000000,4000000
9128283H1,100.965,1000000,2000000,100.98,1000000,2000000
9128283H1,100.641,2000000,4000000,100.648,2000000,4000000
9128283H1,100.152,1000000,2000000,100.16,1000000,2000000
9128283H1,99.6562,2000000,4000000,99.6719,2000000,4000000
9128283H1,99.1445,1000000,2000000,99.1602,1000000,2000000
9128283H1,99.6211,2000000,4000000,99.6367,2000000,4000000
9128283H1,99.0898,1000000,2000000,99.1055,1000000,2000000
9128283H1,99.3828,2000000,4000000,99.3984,2000000,4000000
9128283H1,100.059,1000000,2000000,100.066,1000000,2000000
9128283H1,98.998,2000000,4000000,99.0098,2000000,4000000
9128283H1,100.137,1000000,2000000,100.152,1000000,2000000
9128283H1,99.0605,2000000,4000000,99.0723,2000000,4000000
9128283H1,99.8594,1000000,2000000,99.8672,1000000,2000000
9128283H1,99.6465,2000000,4000000,99.6582,2000000,4000000
9128283H1,99.1328,1000000,2000000,99.1484,1000000,2000000
9128283H1,99.2109,2000000,4000000,99.2188,2000000,4000000
9128283H1,100.172,1000000,2000000,100.18,1000000,2000000
9128283H1,99.5938,2000000,4000000,99.6094,2000000,4000000
9128283H1,100.672,1000000,2000000,100.68,1000000,2000000
9128283H1,99.9336,2000000,4000000,99.9492,2000000,4000000
9128283H1,100.406,1000000,2000000,100.414,1000000,2000000
9128283H1,100.664,2000000,4000000,100.68,2000000,4000000
9128283H1,99.6133,1000000,2000000,99.6211,1000000,2000000
9128283H1,99.1719,2000000,4000000,99.1875,2000000,4000000
9128283H1,100.549,1000000,2000000,100.561,1000000,2000000
9128283H1,100.131,2000000,4000000,100.143,2000000,4000000
9128283H1,99.4727,1000000,2000000,99.4883,1000000,2000000
9128283H1,99.2617,2000000,4000000,99.2695,2000000,4000000
9128283H1,100.879,1000000,2000000,100.895,1000000,2000000
9128283H1,99.9688,2000000,4000000,99.9844,2000000,4000000
9128283H1,100.781,1000000,2000000,100.789,1000000,2000000
9128283H1,99.5371,2000000,4000000,99.5488,2000000,4000000
9128283H1,99.5918,1000000,2000000,99.6035,1000000,2000000
9128283H1,100.125,2000000,4000000,100.133,2000000,4000000
9128283H1,100.418,1000000,2000000,100.426,1000000,2000000
9128283H1,100.043,2000000,4000000,100.051,2000000,4000000
9128283H1,99.1758,1000000,2000000,99.1914,1000000,2000000
9128283H1,99.8867,2000000,4000000,99.9023,2000000,4000000
9128283H1,99.5938,1000000,2000000,99.6094,1000000,2000000
9128283H1,100.256,2000000,4000000,100.268,2000000,4000000
9128283H1,100.803,1000000,2000000,100.814,1000000,2000000
9128283H1,99.8203,2000000,4000000,99.8281,2000000,4000000
9128283H1,99.9805,1000000,2000000,99.9961,1000000,2000000
9128283H1,99.9492,2000000,4000000,99.9648,2000000,4000000
9128283H1,100.029,1000000,2000000,100.041,1000000,2000000
9128283H1,99.1055,2000000,4000000,99.1211,2000000,4000000
9128283H1,100.379,1000000,2000000,100.395,1000000,2000000
9128283H1,99.3184,2000000,4000000,99.3301,2000000,4000000
9128283H1,99.2539,1000000,2000000,99.2695,1000000,2000000
9128283H1,99.5645,2000000,4000000,99.5762,2000000,4000000
9128283H1,100.961,1000000,2000000,100.977,1000000,2000000
9128283H1,100.586,2000000,4000000,100.594,2000000,4000000
9128283H1,99.8965,1000000,2000000,99.9082,1000000,2000000
9128283H1,100.328,2000000,4000000,100.336,2000000,4000000
9128283H1,100.477,1000000,2000000,100.492,1000000,2000000
9128283H1,100.684,2000000,4000000,100.699,2000000,4000000
9128283H1,100.502,1000000,2000000,100.514,1000000,2000000
9128283H1,100.52,2000000,4000000,100.535,2000000,4000000
9128283H1,100.826,1000000,2000000,100.838,1000000,2000000
9128283H1,100.215,2000000,4000000,100.223,2000000,4000000
9128283H1,99.7598,1000000,2000000,99.7715,1000000,2000000
9128283H1,99.3516,2000000,4000000,99.3594,2000000,4000000
9128283H1,99.334,1000000,2000000,99.3457,1000000,2000000
9128283H1,99.6641,2000000,4000000,99.6797,2000000,4000000
9128283H1,100.053,1000000,2000000,100.064,1000000,2000000
9128283H1,100.992,2000000,4000000,101,2000000,4000000
9128283H1,99.584,1000000,2000000,99.5957,1000000,2000000
9128283H1,100.895,2000000,4000000,100.91,2000000,4000000
9128283H1,99.6055,1000000,2000000,99.6211,1000000,2000000
9128283H1,99.2578,2000000,4000000,99.2656,2000000,4000000
9128283H1,100.27,1000000,2000000,100.285,1000000,2000000
9128283H1,100.422,2000000,4000000,100.438,2000000,4000000
9128283H1,100.795,1000000,2000000,100.807,1000000,2000000
9128283H1,100.82,2000000,4000000,100.836,2000000,4000000
9128283H1,99.2656,1000000,2000000,99.2734,1000000,2000000
9128283H1,100.57,2000000,4000000,100.578,2000000,4000000
9128283H1,99.4512,1000000,2000000,99.4629,1000000,2000000
9128283H1,99.1152,2000000,4000000,99.127,2000000,4000000
9128283H1,99.709,1000000,2000000,99.7207,1000000,2000000
9128283H1,99.5508,2000000,4000000,99.5664,2000000,4000000
9128283H1,99.7461,1000000,2000000,99.7617,1000000,2000000
9128283H1,99.2383,2000000,4000000,99.2461,2000000,4000000
9128283H1,100.875,1000000,2000000,100.891,1000000,2000000
9128283H1,100.688,2000000,4000000,100.703,2000000,4000000
9128283H1,99.8906,1000000,2000000,99.8984,1000000,2000000
9128283H1,99.4609,2000000,4000000,99.4688,2000000,4000000
9128283H1,100.502,1000000,2000000,100.514,1000000,2000000
9128283H1,99.4629,2000000,4000000,99.4746,2000000,4000000
9128283H1,99.4668,1000000,2000000,99.4785,1000000,2000000
9128283H1,100.096,2000000,4000000,100.107,2000000,4000000
9128283H1,100.602,1000000,2000000,100.609,1000000,2000000
9128283H1,99.7695,2000000,4000000,99.7773,2000000,4000000
9128283H1,99.2285,1000000,2000000,99.2402,1000000,2000000
9128283H1,100.477,2000000,4000000,100.484,2000000,4000000
9128283H1,99.4688,1000000,2000000,99.4766,1000000,2000000
9128283H1,100.098,2000000,4000000,100.105,2000000,4000000
9128283H1,99.8438,1000000,2000000,99.8516,1000000,2000000
9128283H1,100.064,2000000,4000000,100.076,2000000,4000000
9128283H1,99.4395,1000000,2000000,99.4512,1000000,2000000
9128283H1,100.629,2000000,4000000,100.637,2000000,4000000
9128283H1,99.127,1000000,2000000,99.1387,1000000,2000000
9128283H1,100.332,2000000,4000000,100.34,2000000,4000000
9128283H1,99.8555,1000000,2000000,99.8633,1000000,2000000
9128283H1,99.1914,2000000,4000000,99.207,2000000,4000000
9128283H1,99.8203,1000000,2000000,99.8281,1000000,2000000
9128283H1,100.793,2000000,4000000,100.809,2000000,4000000
9128283H1,100.547,1000000,2000000,100.555,1000000,2000000
9128283H1,99.957,2000000,4000000,99.9727,2000000,4000000
9128283H1,99.9668,1000000,2000000,99.9785,1000000,2000000
9128283H1,100.557,2000000,4000000,100.568,2000000,4000000
9128283H1,99.6523,1000000,2000000,99.6602,1000000,2000000
9128283H1,99.7148,2000000,4000000,99.7227,2000000,4000000
9128283H1,100.186,1000000,2000000,100.197,1000000,2000000
9128283H1,100.936,2000000,4000000,100.947,2000000,4000000
9128283H1,100.408,1000000,2000000,100.42,1000000,2000000
9128283H1,99.6621,2000000,4000000,99.6738,2000000,4000000
9128283H1,99.3359,1000000,2000000,99.3516,1000000,2000000
9128283H1,100.266,2000000,4000000,100.281,2000000,4000000
9128283H1,100.326,1000000,2000000,100.338,1000000,2000000
9128283H1,99.3613,2000000,4000000,99.373,2000000,4000000
9128283H1,99.5156,1000000,2000000,99.5234,1000000,2000000
9128283H1,100.27,2000000,4000000,100.277,2000000,4000000
9128283H1,99.6758,1000000,2000000,99.6836,1000000,2000000
9128283H1,100.496,2000000,4000000,100.512,2000000,4000000
9128283H1,100.488,1000000,2000000,100.504,1000000,2000000
9128283H1,99.2578,2000000,4000000,99.2734,2000000,4000000
9128283H1,100.438,1000000,2000000,100.445,1000000,2000000
9128283H1,100.205,2000000,4000000,100.217,2000000,4000000
9128283H1,100.084,1000000,2000000,100.096,1000000,2000000
9128283H1,99.6543,2000000,4000000,99.666,2000000,4000000
9128283H1,99.5586,1000000,2000000,99.5664,1000000,2000000
9128283H1,99.625,2000000,4000000,99.6406,2000000,4000000
9128283H1,99.3477,1000000,2000000,99.3555,1000000,2000000
9128283H1,100.76,2000000,4000000,100.771,2000000,4000000
9128283H1,100.219,1000000,2000000,100.227,1000000,2000000
9128283H1,99.6367,2000000,4000000,99.6445,2000000,4000000
9128283H1,99.4531,1000000,2000000,99.4688,1000000,2000000
9128283H1,100.309,2000000,4000000,100.324,2000000,4000000
9128283H1,99.7031,1000000,2000000,99.7188,1000000,2000000
9128283H1,100.285,2000000,4000000,100.301,2000000,4000000
9128283H1,100.029,1000000,2000000,100.041,1000000,2000000
9128283H1,99.6035,2000000,4000000,99.6152,2000000,4000000
9128283H1,99.7637,1000000,2000000,99.7754,1000000,2000000
9128283H1,100.383,2000000,4000000,100.398,2000000,4000000
9128283H1,98.9961,1000000,2000000,99.0117,1000000,2000000
9128283H1,99.1992,2000000,4000000,99.2148,2000000,4000000
9128283H1,99.6973,1000000,2000000,99.709,1000000,2000000
9128283H1,100.148,2000000,4000000,100.156,2000000,4000000
9128283H1,100.572,1000000,2000000,100.584,1000000,2000000
9128283H1,99.5957,2000000,4000000,99.6074,2000000,4000000
9128283H1,99.6055,1000000,2000000,99.6211,1000000,2000000
9128283H1,100.855,2000000,4000000,100.863,2000000,4000000
9128283H1,99.4531,1000000,2000000,99.4609,1000000,2000000
9128283H1,100.535,2000000,4000000,100.551,2000000,4000000
9128283H1,100.699,1000000,2000000,100.715,1000000,2000000
9128283H1,100.143,2000000,4000000,100.154,2000000,4000000
9128283H1,99.0117,1000000,2000000,99.0273,1000000,2000000
9128283H1,99.3887,2000000,4000000,99.4004,2000000,4000000
9128283H1,99.082,1000000,2000000,99.0977,1000000,2000000
9128283H1,100.207,2000000,4000000,100.215,2000000,4000000
9128283H1,100.514,1000000,2000000,100.525,1000000,2000000
9128283H1,100.164,2000000,4000000,100.172,2000000,4000000
9128283H1,100.531,1000000,2000000,100.547,1000000,2000000
9128283H1,99.543,2000000,4000000,99.5586,2000000,4000000
9128283H1,99.5039,1000000,2000000,99.5117,1000000,2000000
9128283H1,100.973,2000000,4000000,100.98,2000000,4000000
9128283H1,99.7617,1000000,2000000,99.7773,1000000,2000000
9128283H1,99.0352,2000000,4000000,99.0508,2000000,4000000
9128283H1,99.7539,1000000,2000000,99.7695,1000000,2000000
9128283H1,100.508,2000000,4000000,100.523,2000000,4000000
9128283H1,100.77,1000000,2000000,100.777,1000000,2000000
9128283H1,99.5156,2000000,4000000,99.5234,2000000,4000000
9128283H1,99.5781,1000000,2000000,99.5859,1000000,2000000
9128283H1,99.1699,2000000,4000000,99.1816,2000000,4000000
9128283H1,100.426,1000000,2000000,100.441,1000000,2000000
9128283H1,99.6094,2000000,4000000,99.6172,2000000,4000000
9128283H1,99.4023,1000000,2000000,99.418,1000000,2000000
9128283H1,99.5664,2000000,4000000,99.582,2000000,4000000
9128283H1,99.9492,1000000,2000000,99.957,1000000,2000000
9128283H1,99.6152,2000000,4000000,99.627,2000000,4000000
9128283H1,99.9375,1000000,2000000,99.9531,1000000,2000000
9128283H1,100.799,2000000,4000000,100.811,2000000,4000000
9128283H1,99.2734,1000000,2000000,99.2812,1000000,2000000
9128283H1,99.7246,2000000,4000000,99.7363,2000000,4000000
9128283H1,99.7344,1000000,2000000,99.75,1000000,2000000
9128283H1,100.301,2000000,4000000,100.316,2000000,4000000
9128283H1,99.125,1000000,2000000,99.1406,1000000,2000000
9128283H1,100.363,2000000,4000000,100.371,2000000,4000000
9128283H1,99.4648,1000000,2000000,99.4805,1000000,2000000
9128283H1,100.986,2000000,4000000,100.998,2000000,4000000
9128283H1,99.1523,1000000,2000000,99.1602,1000000,2000000
9128283H1,100.852,2000000,4000000,100.859,2000000,4000000
9128283H1,99.9355,1000000,2000000,99.9473,1000000,2000000
9128283H1,99.4258,2000000,4000000,99.4414,2000000,4000000
9128283H1,99.5527,1000000,2000000,99.5645,1000000,2000000
9128283H1,100.99,2000000,4000000,101.002,2000000,4000000
9128283H1,100.949,1000000,2000000,100.965,1000000,2000000
9128283H1,100.365,2000000,4000000,100.377,2000000,4000000
9128283H1,99.6152,1000000,2000000,99.627,1000000,2000000
9128283H1,100.6,2000000,4000000,100.611,2000000,4000000
9128283H1,99.6973,1000000,2000000,99.709,1000000,2000000
9128283H1,99.2383,2000000,4000000,99.2461,2000000,4000000
9128283H1,99.3125,1000000,2000000,99.3203,1000000,2000000
9128283H1,100.816,2000000,4000000,100.824,2000000,4000000
9128283H1,99.6602,1000000,2000000,99.668,1000000,2000000
9128283H1,100.582,2000000,4000000,100.598,2000000,4000000
9128283H1,99.918,1000000,2000000,99.9336,1000000,2000000
9128283H1,99.6992,2000000,4000000,99.707,2000000,4000000
9128283H1,99.9082,1000000,2000000,99.9199,1000000,2000000
9128283H1,100.076,2000000,4000000,100.088,2000000,4000000
9128283H1,99.9551,1000000,2000000,99.9668,1000000,2000000
9128283H1,99.1133,2000000,4000000,99.1289,2000000,4000000
9128283H1,100.73,1000000,2000000,100.738,1000000,2000000
9128283H1,100.328,2000000,4000000,100.344,2000000,4000000
9128283H1,99.7637,1000000,2000000,99.7754,1000000,2000000
9128283H1,99.7891,2000000,4000000,99.7969,2000000,4000000
9128283H1,100.918,1000000,2000000,100.934,1000000,2000000
9128283H1,100.102,2000000,4000000,100.109,2000000,4000000
9128283H1,99.7578,1000000,2000000,99.7656,1000000,2000000
9128283H1,100.934,2000000,4000000,100.941,2000000,4000000
9128283H1,99.5605,1000000,2000000,99.5723,1000000,2000000
9128283H1,99.9434,2000000,4000000,99.9551,2000000,4000000
9128283H1,100.756,1000000,2000000,100.768,1000000,2000000
9128283H1,100.324,2000000,4000000,100.34,2000000,4000000
9128283H1,100.402,1000000,2000000,100.418,1000000,2000000
9128283H1,100.086,2000000,4000000,100.094,2000000,4000000
9128283H1,100.52,1000000,2000000,100.527,1000000,2000000
9128283H1,99.9961,2000000,4000000,100.012,2000000,4000000
9128283H1,100.182,1000000,2000000,100.193,1000000,2000000
9128283H1,100.797,2000000,4000000,100.812,2000000,4000000
9128283H1,99.7773,1000000,2000000,99.793,1000000,2000000
9128283H1,99.3633,2000000,4000000,99.3789,2000000,4000000
9128283H1,99.957,1000000,2000000,99.9727,1000000,2000000
9128283H1,99.2812,2000000,4000000,99.2891,2000000,4000000
9128283H1,99.0645,1000000,2000000,99.0762,1000000,2000000
9128283H1,99.5645,2000000,4000000,99.5762,2000000,4000000
9128283H1,99.8691,1000000,2000000,99.8809,1000000,2000000
9128283H1,100.148,2000000,4000000,100.164,2000000,4000000
9128283H1,99.9883,1000000,2000000,100.004,1000000,2000000
9128283H1,99.5215,2000000,4000000,99.5332,2000000,4000000
9128283H1,100.426,1000000,2000000,100.434,1000000,2000000
9128283H1,100.83,2000000,4000000,100.842,2000000,4000000
9128283H1,99.6816,1000000,2000000,99.6934,1000000,2000000
9128283H1,100.482,2000000,4000000,100.494,2000000,4000000
9128283H1,100.805,1000000,2000000,100.812,1000000,2000000
9128283H1,100.777,2000000,4000000,100.785,2000000,4000000
9128283H1,99.6914,1000000,2000000,99.707,1000000,2000000
9128283H1,99.4551,2000000,4000000,99.4668,2000000,4000000
9128283H1,100.047,1000000,2000000,100.055,1000000,2000000
9128283H1,100.828,2000000,4000000,100.844,2000000,4000000
9128283H1,100.836,1000000,2000000,100.844,1000000,2000000
9128283H1,100.559,2000000,4000000,100.566,2000000,4000000
9128283H1,100.529,1000000,2000000,100.541,1000000,2000000
9128283H1,99.0078,2000000,4000000,99.0234,2000000,4000000
